timestamp,episode,rounds,winrate_p1,winrate_p2,avg_kills_p1,avg_kills_p2,avg_alive_p1,avg_alive_p2,avg_score_p1,avg_score_p2
1771535434,1,1,1.0000,0.0000,4.0000,1.0000,78.0000,77.6000,-1392.6098,-1537.1573
1771535435,1,1,1.0000,0.0000,3.0000,1.0000,97.2000,96.9333,-2550.9712,-2657.7679
1771535435,1,1,0.0000,1.0000,1.0000,4.0000,108.6667,109.0667,-2632.0044,-1948.7715
1771535436,1,1,1.0000,0.0000,1.0000,1.0000,112.0000,112.0000,-5710.8203,-5749.5714
1771535437,1,1,0.0000,1.0000,2.0000,5.0000,111.0667,111.4667,-2155.8202,-827.9891
1771535437,1,1,1.0000,0.0000,3.0000,1.0000,108.9333,108.6667,-2853.8635,-1845.0290
1771535438,1,1,1.0000,0.0000,2.0000,0.0000,106.1333,105.8667,-5501.9504,-5523.7615
1771535441,1,1,1.0000,0.0000,4.0000,0.0000,79.7333,79.2000,-2237.9107,-1836.8940
1771535441,1,1,1.0000,0.0000,3.0000,1.0000,107.2000,106.9333,-3012.3109,-1921.9964
1771535441,1,1,1.0000,0.0000,3.0000,4.0000,138.0000,138.1333,-1658.5170,-625.7037
1771535441,1,1,1.0000,0.0000,3.0000,3.0000,97.8667,97.8667,-617.9329,-608.7877
1771535442,1,1,1.0000,0.0000,4.0000,2.0000,91.8667,91.6000,-1652.4235,-1000.5532
1771535443,1,1,1.0000,0.0000,5.0000,1.0000,61.4667,60.9333,-401.2101,-216.4375
1771535444,1,1,1.0000,0.0000,4.0000,0.0000,88.6667,88.1333,-2319.3462,-1987.9229
1771535445,1,1,1.0000,0.0000,2.0000,0.0000,103.7333,103.4667,-6276.9897,-5239.1075
1771535446,1,1,1.0000,0.0000,3.0000,1.0000,88.4000,88.1333,-2400.5469,-1518.4181
1771535446,1,1,1.0000,0.0000,2.0000,3.0000,108.0000,108.1333,-2731.3064,-1470.8469
1771535447,1,1,1.0000,0.0000,2.0000,1.0000,163.7333,163.6000,-6251.2764,-4871.6453
1771535449,1,1,0.0000,1.0000,1.0000,4.0000,122.1333,122.5333,-2278.2617,-994.2697
1771535455,1,1,0.0000,1.0000,0.0000,4.0000,95.0667,95.6000,-1384.4346,-389.5257
1771535457,1,1,1.0000,0.0000,3.0000,1.0000,70.4000,70.1333,-1569.9833,-1293.6888
1771535458,1,1,1.0000,0.0000,5.0000,0.0000,80.8000,80.1333,-986.5350,-1225.9590
1771535458,1,1,1.0000,0.0000,4.0000,0.0000,73.7333,73.2000,-1170.9740,-1377.1940
1771535460,1,1,1.0000,0.0000,3.0000,1.0000,84.8000,84.5333,-2261.7810,-1827.6944
1771535461,1,1,1.0000,0.0000,3.0000,1.0000,73.4667,73.2000,-1713.9719,-1380.5153
1771535464,1,1,1.0000,0.0000,4.0000,2.0000,89.4667,89.2000,-1584.5091,-657.7602
1771535465,1,1,1.0000,0.0000,3.0000,0.0000,72.1333,71.7333,-2282.1827,-2015.5768
1771535465,1,1,0.0000,1.0000,3.0000,3.0000,115.3333,115.3333,-2187.5238,-1742.3424
1771535466,1,1,1.0000,0.0000,4.0000,3.0000,102.2667,102.1333,-1798.3069,-1499.8424
1771535466,1,1,1.0000,0.0000,4.0000,0.0000,50.8000,50.2667,-378.8942,-770.3364
1771535466,1,1,1.0000,0.0000,2.0000,2.0000,96.1333,96.1333,-2935.8281,-2064.2492
1771535466,1,1,1.0000,0.0000,3.0000,3.0000,95.2000,95.2000,-1158.0624,-175.2906
1771535468,1,1,1.0000,0.0000,3.0000,0.0000,104.8000,104.4000,-2880.1764,-3104.6045
1771535469,1,1,0.0000,1.0000,1.0000,4.0000,83.0667,83.4667,-1502.5390,-739.1097
1771535469,1,1,1.0000,0.0000,4.0000,1.0000,89.3333,88.9333,-831.6623,-935.0792
1771535469,1,1,1.0000,0.0000,2.0000,1.0000,123.0667,122.9333,-4989.2810,-3640.9832
1771535471,1,1,0.0000,1.0000,2.0000,4.0000,87.3333,87.6000,-1758.3164,-557.1333
1771535472,1,1,1.0000,0.0000,4.0000,1.0000,73.0667,72.6667,-669.1494,-825.0997
1771535473,1,1,1.0000,0.0000,4.0000,1.0000,59.8667,59.4667,-492.1502,-303.9777
1771535473,1,1,1.0000,0.0000,4.0000,2.0000,108.2667,108.0000,-1331.4338,-727.0672
1771535474,1,1,1.0000,0.0000,4.0000,2.0000,71.7333,71.4667,-514.2853,-250.6201
1771535475,1,1,1.0000,0.0000,3.0000,2.0000,82.1333,82.0000,-1557.1338,-815.3800
1771535475,1,1,1.0000,0.0000,4.0000,0.0000,105.2000,104.6667,-2161.6475,-2221.6797
1771535476,1,1,1.0000,0.0000,5.0000,2.0000,106.9333,106.5333,-1169.9719,-1198.7727
1771535480,1,1,0.0000,1.0000,0.0000,2.0000,52.8000,53.0667,-1517.7707,71.7093
1771535480,1,1,0.0000,1.0000,0.0000,3.0000,55.0667,55.4667,-1117.8695,-13.9021
1771535482,1,1,1.0000,0.0000,5.0000,1.0000,53.6000,53.0667,-571.1880,-389.2917
1771535486,1,1,1.0000,0.0000,3.0000,1.0000,96.4000,96.1333,-2005.2990,-2120.2723
1771535488,1,1,1.0000,0.0000,4.0000,1.0000,59.7333,59.3333,-431.3552,-664.6877
1771535488,1,1,1.0000,0.0000,4.0000,1.0000,83.4667,83.0667,-1346.0697,-1556.9977
1771535488,1,1,1.0000,0.0000,4.0000,1.0000,76.0000,75.6000,-772.3012,-1526.1278
1771535491,1,1,1.0000,0.0000,2.0000,1.0000,88.5333,88.4000,-2522.4464,-2798.6761
1771535492,1,1,0.0000,1.0000,1.0000,4.0000,100.9333,101.3333,-1672.7744,-201.7807
1771535492,1,1,1.0000,0.0000,4.0000,3.0000,69.7333,69.6000,-912.4328,-434.7230
1771535493,1,1,1.0000,0.0000,3.0000,0.0000,98.1333,97.7333,-3309.9713,-3419.1061
1771535494,1,1,1.0000,0.0000,3.0000,0.0000,97.7333,97.3333,-4185.7766,-3650.1988
1771535494,1,1,1.0000,0.0000,1.0000,0.0000,134.2667,134.1333,-14891.9339,-13280.4317
1771535495,1,1,1.0000,0.0000,4.0000,1.0000,93.8667,93.4667,-2039.4098,-1239.7609
1771535496,1,1,1.0000,0.0000,3.0000,0.0000,54.9333,54.5333,-492.2224,-1450.5943
1771535496,1,1,1.0000,0.0000,4.0000,0.0000,114.8000,114.2667,-2648.1398,-2139.9498
1771535497,1,1,1.0000,0.0000,4.0000,0.0000,59.0667,58.5333,-543.3208,-1292.9775
1771535497,1,1,0.0000,1.0000,1.0000,2.0000,134.4000,134.5333,-4266.8942,-2890.6082
1771535498,1,1,1.0000,0.0000,3.0000,1.0000,80.6667,80.4000,-1224.1594,-1380.5149
1771535498,1,1,1.0000,0.0000,3.0000,0.0000,99.2000,98.8000,-2359.9354,-2587.6391
1771535500,1,1,1.0000,0.0000,3.0000,0.0000,63.0667,62.6667,-2515.8194,-2207.2505
1771535502,1,1,1.0000,0.0000,2.0000,0.0000,96.0000,95.7333,-5402.6244,-4530.7822
1771535504,1,1,1.0000,0.0000,3.0000,3.0000,102.4000,102.4000,-1472.7353,-842.9865
1771535504,1,1,1.0000,0.0000,4.0000,3.0000,127.0667,126.9333,-1736.5574,-1126.7187
1771535504,1,1,1.0000,0.0000,2.0000,2.0000,118.6667,118.6667,-3404.4299,-2305.0621
1771535509,1,1,0.0000,1.0000,1.0000,4.0000,52.9333,53.3333,-592.1571,-7.9358
1771535510,1,1,0.0000,1.0000,1.0000,4.0000,88.6667,89.0667,-665.5631,-284.5089
1771535514,1,1,1.0000,0.0000,4.0000,3.0000,77.2000,77.0667,-1328.3015,-1154.3853
1771535516,1,1,1.0000,0.0000,3.0000,2.0000,104.9333,104.8000,-1917.8979,-1026.6392
1771535517,1,1,1.0000,0.0000,3.0000,0.0000,77.2000,76.8000,-2836.5358,-2522.9743
1771535518,1,1,0.0000,1.0000,3.0000,4.0000,85.4667,85.6000,-1053.2549,-843.7615
1771535519,1,1,1.0000,0.0000,3.0000,0.0000,58.2667,57.8667,-2061.4618,-1685.6989
1771535519,1,1,1.0000,0.0000,3.0000,2.0000,100.5333,100.4000,-1673.7411,-1308.1446
1771535519,1,1,1.0000,0.0000,2.0000,3.0000,87.8667,88.0000,-1790.1051,-170.8722
1771535519,1,1,1.0000,0.0000,3.0000,0.0000,69.3333,68.9333,-297.5102,-2047.5176
1771535519,1,1,1.0000,0.0000,1.0000,1.0000,140.2667,140.2667,-8496.3717,-6234.1495
1771535521,1,1,1.0000,0.0000,3.0000,2.0000,87.6000,87.4667,-1913.7036,-1521.1685
1771535521,1,1,1.0000,0.0000,4.0000,3.0000,100.0000,99.8667,-1293.1258,-232.4109
1771535523,1,1,1.0000,0.0000,3.0000,0.0000,92.0000,91.6000,-1944.8059,-2841.4993
1771535524,1,1,1.0000,0.0000,4.0000,3.0000,83.0667,82.9333,-1156.2478,-79.9062
1771535526,1,1,1.0000,0.0000,3.0000,1.0000,64.4000,64.1333,-1348.5278,-2295.3723
1771535526,1,1,0.0000,1.0000,2.0000,3.0000,144.1333,144.2667,-3669.7338,-3040.5860
1771535527,1,1,1.0000,0.0000,3.0000,1.0000,70.5333,70.2667,-1174.2029,-857.2562
1771535527,1,1,1.0000,0.0000,4.0000,3.0000,89.3333,89.2000,-1315.2555,-1105.2222
1771535529,1,1,1.0000,0.0000,3.0000,0.0000,88.5333,88.1333,-1266.6633,-2268.9892
1771535529,1,1,0.0000,1.0000,2.0000,4.0000,70.1333,70.4000,-796.6684,-653.0418
1771535531,1,1,1.0000,0.0000,2.0000,1.0000,112.9333,112.8000,-4272.3420,-3623.9257
1771535531,1,1,0.0000,1.0000,3.0000,5.0000,109.0667,109.3333,-1909.7614,-1123.5836
1771535532,1,1,1.0000,0.0000,1.0000,0.0000,107.7333,107.6000,-9870.6539,-10818.8184
1771535532,1,1,1.0000,0.0000,3.0000,0.0000,130.0000,129.6000,-4180.3021,-4223.9421
1771535536,1,1,0.0000,1.0000,0.0000,1.0000,52.8000,52.9333,-3104.1058,-2008.7636
1771535537,1,1,0.0000,1.0000,0.0000,5.0000,52.6667,53.3333,-627.1597,389.5150
1771535540,1,1,1.0000,0.0000,3.0000,0.0000,61.6000,61.2000,-1316.2038,-2314.5534
1771535544,1,1,0.0000,1.0000,2.0000,5.0000,109.8667,110.2667,-2285.2622,-933.6926
1771535546,1,1,1.0000,0.0000,4.0000,0.0000,91.4667,90.9333,-1073.0336,-1640.4925
1771535547,1,1,1.0000,0.0000,3.0000,0.0000,75.2000,74.8000,-1595.0295,-1797.6606
1771535547,1,1,1.0000,0.0000,3.0000,2.0000,92.8000,92.6667,-1745.0051,-1394.4584
1771535548,1,1,1.0000,0.0000,3.0000,1.0000,100.8000,100.5333,-1313.3083,-1343.5717
1771535548,1,1,1.0000,0.0000,3.0000,3.0000,143.2000,143.2000,-3178.1153,-2288.8318
1771535548,1,1,1.0000,0.0000,4.0000,0.0000,84.0000,83.4667,-2356.4825,-2032.1525
1771535549,1,1,1.0000,0.0000,4.0000,0.0000,84.1333,83.6000,-2037.7888,-2249.2333
1771535549,1,1,1.0000,0.0000,2.0000,0.0000,77.3333,77.0667,-4471.7009,-3722.1053
1771535549,1,1,0.0000,1.0000,1.0000,4.0000,66.8000,67.2000,-1337.7807,241.1775
1771535550,1,1,1.0000,0.0000,2.0000,2.0000,130.5333,130.5333,-2679.0108,-2756.3219
1771535551,1,1,1.0000,0.0000,3.0000,0.0000,122.4000,122.0000,-4640.3073,-4000.2244
1771535553,1,1,0.0000,1.0000,2.0000,4.0000,126.9333,127.2000,-3092.1229,-2168.2020
1771535555,1,1,1.0000,0.0000,3.0000,0.0000,92.4000,92.0000,-1661.2756,-2039.3660
1771535555,1,1,1.0000,0.0000,4.0000,1.0000,64.2667,63.8667,-1151.3941,-1340.8243
1771535556,1,1,0.0000,1.0000,1.0000,3.0000,83.0667,83.3333,-1879.9696,-1030.5674
1771535558,1,1,1.0000,0.0000,4.0000,4.0000,86.5333,86.5333,-943.9179,-278.6746
1771535558,1,1,1.0000,0.0000,3.0000,1.0000,89.4667,89.2000,-1523.6993,-1660.5371
1771535559,1,1,1.0000,0.0000,3.0000,2.0000,121.4667,121.3333,-1961.2854,-1222.5423
1771535560,1,1,1.0000,0.0000,2.0000,2.0000,104.1333,104.1333,-2740.2806,-1035.1506
1771535560,1,1,1.0000,0.0000,2.0000,1.0000,124.6667,124.5333,-4468.5129,-4656.7010
1771535562,1,1,1.0000,0.0000,2.0000,2.0000,141.2000,141.2000,-3043.4266,-2435.4877
1771535569,1,1,1.0000,0.0000,3.0000,0.0000,63.8667,63.4667,-2682.1312,-2308.7371
1771535570,1,1,1.0000,0.0000,4.0000,1.0000,63.7333,63.3333,-1164.9650,-550.8610
1771535572,1,1,1.0000,0.0000,4.0000,2.0000,70.0000,69.7333,102.8608,-437.2955
1771535574,1,1,1.0000,0.0000,3.0000,3.0000,94.1333,94.1333,-1079.0232,-777.7239
1771535575,1,1,1.0000,0.0000,3.0000,2.0000,57.0667,56.9333,-508.5809,-391.6796
1771535578,1,1,1.0000,0.0000,4.0000,1.0000,88.5333,88.1333,-1490.2697,-2239.8920
1771535578,1,1,1.0000,0.0000,3.0000,0.0000,77.7333,77.3333,-2839.5407,-2391.7066
1771535578,1,1,1.0000,0.0000,3.0000,2.0000,98.9333,98.8000,-2441.0400,-1568.6427
1771535579,1,1,1.0000,0.0000,2.0000,1.0000,113.8667,113.7333,-3817.0440,-3173.6618
1771535580,1,1,0.0000,1.0000,2.0000,5.0000,134.6667,135.0667,-2164.2920,-1133.0050
1771535581,1,1,1.0000,0.0000,2.0000,2.0000,131.0667,131.0667,-3675.1992,-3317.6770
1771535582,1,1,1.0000,0.0000,3.0000,0.0000,100.0000,99.6000,-2764.2359,-2161.4788
1771535583,1,1,1.0000,0.0000,3.0000,2.0000,101.3333,101.2000,-2595.9573,-2279.3697
1771535583,1,1,1.0000,0.0000,5.0000,4.0000,120.1333,120.0000,-791.9458,-1087.7614
1771535584,1,1,1.0000,0.0000,2.0000,2.0000,134.8000,134.8000,-3907.8904,-3293.1615
1771535584,1,1,1.0000,0.0000,4.0000,1.0000,69.2000,68.8000,-1391.6007,-727.6523
1771535584,1,1,1.0000,0.0000,3.0000,3.0000,94.8000,94.8000,-1380.1873,-733.3384
1771535586,1,1,1.0000,0.0000,5.0000,2.0000,44.2667,43.8667,442.6023,-32.2758
1771535587,1,1,1.0000,0.0000,3.0000,1.0000,75.8667,75.6000,-977.2785,-1095.7474
1771535587,1,1,1.0000,0.0000,4.0000,1.0000,60.1333,59.7333,-487.5095,-671.4028
1771535588,1,1,1.0000,0.0000,4.0000,1.0000,83.6000,83.2000,-1163.2069,-891.1162
1771535589,1,1,1.0000,0.0000,2.0000,1.0000,131.6000,131.4667,-5413.9587,-4116.2758
1771535590,1,1,1.0000,0.0000,3.0000,4.0000,109.4667,109.6000,-1392.5924,-524.6076
1771535593,1,1,1.0000,0.0000,2.0000,1.0000,116.4000,116.2667,-3368.3731,-2773.1064
1771535595,1,1,1.0000,0.0000,3.0000,2.0000,155.3333,155.2000,-2905.2757,-2093.6677
1771535600,1,1,0.0000,1.0000,1.0000,4.0000,70.0000,70.4000,-421.7140,183.1953
1771535600,1,1,0.0000,1.0000,0.0000,3.0000,74.5333,74.9333,-1404.8143,-697.3565
1771535606,1,1,1.0000,0.0000,3.0000,1.0000,86.9333,86.6667,-1881.1712,-1473.2812
1771535606,1,1,0.0000,1.0000,4.0000,4.0000,104.2667,104.2667,-1050.5728,-1125.6389
1771535607,1,1,1.0000,0.0000,3.0000,1.0000,103.7333,103.4667,-1738.7056,-1894.9434
1771535609,1,1,0.0000,1.0000,2.0000,4.0000,72.8000,73.0667,-801.8619,85.2507
1771535610,1,1,1.0000,0.0000,3.0000,3.0000,101.0667,101.0667,-2034.0919,-1206.1749
1771535610,1,1,0.0000,1.0000,2.0000,5.0000,84.0000,84.4000,-1306.5894,-471.7212
1771535610,1,1,1.0000,0.0000,3.0000,2.0000,95.0667,94.9333,-1791.0810,-984.0774
1771535610,1,1,1.0000,0.0000,3.0000,1.0000,92.1333,91.8667,-1502.6522,-1638.1266
1771535610,1,1,1.0000,0.0000,3.0000,1.0000,69.6000,69.3333,-1056.7609,-1257.3153
1771535611,1,1,0.0000,1.0000,2.0000,3.0000,83.2000,83.3333,-1976.9122,-1595.1378
1771535612,1,1,1.0000,0.0000,3.0000,2.0000,81.6000,81.4667,-467.6176,-625.3562
1771535613,1,1,1.0000,0.0000,2.0000,1.0000,105.6000,105.4667,-3658.0224,-1975.8550
1771535614,1,1,0.0000,1.0000,4.0000,5.0000,60.0000,60.1333,-288.8311,-391.5155
1771535614,1,1,1.0000,0.0000,5.0000,1.0000,51.2000,50.6667,-237.0272,-75.2568
1771535617,1,1,1.0000,0.0000,2.0000,3.0000,168.9333,169.0667,-3715.0619,-2063.5091
1771535618,1,1,0.0000,1.0000,3.0000,5.0000,60.0000,60.2667,227.6175,374.8258
1771535619,1,1,1.0000,0.0000,3.0000,0.0000,58.6667,58.2667,-818.0925,-1749.9443
1771535620,1,1,1.0000,0.0000,3.0000,3.0000,124.8000,124.8000,-2107.5745,-1413.6915
1771535620,1,1,1.0000,0.0000,4.0000,3.0000,86.2667,86.1333,-1136.1389,-349.8221
1771535621,1,1,1.0000,0.0000,2.0000,2.0000,113.0667,113.0667,-2795.6771,-1197.5693
1771535621,1,1,1.0000,0.0000,3.0000,3.0000,87.8667,87.8667,-1323.1884,-685.7447
1771535621,1,1,1.0000,0.0000,2.0000,3.0000,100.2667,100.4000,-1815.6171,-967.9869
1771535623,1,1,1.0000,0.0000,3.0000,0.0000,151.8667,151.4667,-4107.2323,-3581.6412
1771535630,1,1,1.0000,0.0000,2.0000,1.0000,117.6000,117.4667,-2350.0645,-3348.4171
1771535635,1,1,1.0000,0.0000,3.0000,2.0000,100.0000,99.8667,-1857.0337,-1506.9733
1771535635,1,1,1.0000,0.0000,3.0000,1.0000,93.8667,93.6000,-2653.9498,-1732.6009
1771535636,1,1,1.0000,0.0000,2.0000,0.0000,112.8000,112.5333,-7390.1164,-6026.5809
1771535638,1,1,1.0000,0.0000,3.0000,0.0000,90.9333,90.5333,-2816.3008,-3029.2949
1771535639,1,1,0.0000,1.0000,1.0000,4.0000,124.1333,124.5333,-2244.2394,-1762.1505
1771535640,1,1,0.0000,1.0000,3.0000,5.0000,96.5333,96.8000,-1008.2672,-443.9300
1771535640,1,1,1.0000,0.0000,3.0000,1.0000,99.3333,99.0667,-2140.1786,-1209.5020
1771535641,1,1,0.0000,1.0000,1.0000,3.0000,82.2667,82.5333,-2861.3185,-2378.7451
1771535642,1,1,1.0000,0.0000,3.0000,1.0000,98.0000,97.7333,-2431.4880,-3173.7325
1771535642,1,1,1.0000,0.0000,3.0000,2.0000,129.3333,129.2000,-2947.8045,-2169.2436
1771535642,1,1,1.0000,0.0000,1.0000,2.0000,122.6667,122.8000,-3581.5419,-2206.5345
1771535642,1,1,1.0000,0.0000,3.0000,1.0000,104.8000,104.5333,-3125.8922,-2177.4322
1771535643,1,1,1.0000,0.0000,2.0000,1.0000,117.2000,117.0667,-3924.4281,-3114.9303
1771535645,1,1,0.0000,1.0000,1.0000,4.0000,71.4667,71.8667,-1290.1114,-684.5088
1771535647,1,1,1.0000,0.0000,3.0000,1.0000,96.5333,96.2667,-3271.8724,-2624.7213
1771535647,1,1,1.0000,0.0000,3.0000,1.0000,101.4667,101.2000,-3017.0374,-2188.0552
1771535650,1,1,1.0000,0.0000,2.0000,1.0000,76.0000,75.8667,-2361.5631,-1824.7735
1771535650,1,1,1.0000,0.0000,5.0000,3.0000,90.6667,90.4000,-276.3642,-696.1477
1771535652,1,1,0.0000,1.0000,0.0000,3.0000,117.3333,117.7333,-4542.2135,-3783.4327
1771535652,1,1,1.0000,0.0000,2.0000,3.0000,103.3333,103.4667,-1922.4418,-1197.6196
1771535652,1,1,0.0000,1.0000,4.0000,5.0000,118.6667,118.8000,-1185.0075,-372.7814
1771535652,1,1,0.0000,1.0000,3.0000,3.0000,136.4000,136.4000,-1725.2358,-1776.5647
1771535653,1,1,1.0000,0.0000,4.0000,3.0000,96.1333,96.0000,-1371.0377,-1112.6718
1771535653,1,1,1.0000,0.0000,3.0000,0.0000,104.8000,104.4000,-3002.6184,-3070.1488
1771535658,1,1,0.0000,1.0000,0.0000,3.0000,53.3333,53.7333,-1103.9858,-12.9073
1771535659,1,1,1.0000,0.0000,3.0000,0.0000,60.2667,59.8667,-1954.3648,-1677.1796
1771535662,1,1,0.0000,1.0000,3.0000,4.0000,76.0000,76.1333,-932.4554,-508.2916
1771535666,1,1,1.0000,0.0000,4.0000,3.0000,103.2000,103.0667,-2138.1596,-1516.9499
1771535666,1,1,1.0000,0.0000,3.0000,2.0000,100.1333,100.0000,-1827.6409,-973.8089
1771535667,1,1,0.0000,1.0000,4.0000,4.0000,79.2000,79.2000,-257.0718,-447.5859
1771535667,1,1,1.0000,0.0000,4.0000,0.0000,58.0000,57.4667,-541.2123,-1318.4911
1771535668,1,1,1.0000,0.0000,4.0000,1.0000,81.3333,80.9333,-1729.1235,-1967.2746
1771535668,1,1,1.0000,0.0000,2.0000,4.0000,106.0000,106.2667,-1926.2592,-899.4984
1771535669,1,1,0.0000,1.0000,3.0000,4.0000,106.1333,106.2667,-1549.6369,-974.4058
1771535670,1,1,1.0000,0.0000,2.0000,0.0000,84.0000,83.7333,-3936.7245,-4070.6623
1771535671,1,1,0.0000,1.0000,1.0000,4.0000,104.1333,104.5333,-2874.9485,-1364.3719
1771535671,1,1,1.0000,0.0000,3.0000,0.0000,121.2000,120.8000,-2944.7439,-2967.0476
1771535671,1,1,1.0000,0.0000,3.0000,2.0000,89.8667,89.7333,-1959.6354,-1618.4132
1771535672,1,1,0.0000,1.0000,1.0000,4.0000,113.7333,114.1333,-2172.2253,-2355.0013
1771535673,1,1,1.0000,0.0000,3.0000,0.0000,86.5333,86.1333,-3220.2664,-2716.3479
1771535677,1,1,1.0000,0.0000,3.0000,0.0000,94.2667,93.8667,-1535.6306,-2618.7787
1771535678,1,1,0.0000,1.0000,1.0000,4.0000,89.8667,90.2667,-1693.5414,-1326.4774
1771535678,1,1,1.0000,0.0000,3.0000,2.0000,99.6000,99.4667,-2068.9752,-1692.1121
1771535678,1,1,1.0000,0.0000,2.0000,1.0000,107.3333,107.2000,-4484.8639,-3748.5350
1771535680,1,1,0.0000,1.0000,1.0000,2.0000,107.3333,107.4667,-6169.6045,-5261.4401
1771535680,1,1,1.0000,0.0000,3.0000,3.0000,114.6667,114.6667,-2000.0913,-650.4357
1771535681,1,1,1.0000,0.0000,2.0000,1.0000,94.6667,94.5333,-2883.8126,-2369.7400
1771535681,1,1,1.0000,0.0000,3.0000,4.0000,110.4000,110.5333,-1041.0797,-110.5248
1771535681,1,1,0.0000,1.0000,2.0000,4.0000,114.4000,114.6667,-2201.9083,-1094.8283
1771535685,1,1,0.0000,1.0000,1.0000,5.0000,52.1333,52.6667,-186.7453,676.6791
1771535689,1,1,1.0000,0.0000,4.0000,2.0000,59.4667,59.2000,-318.1075,-70.3868
1771535689,1,1,1.0000,0.0000,3.0000,0.0000,76.9333,76.5333,-2967.2310,-2440.3006
1771535693,1,1,0.0000,1.0000,1.0000,4.0000,58.2667,58.6667,-891.0485,149.6688
1771535693,1,1,0.0000,1.0000,3.0000,3.0000,70.1333,70.1333,-736.9914,-601.0225
1771535693,1,1,1.0000,0.0000,3.0000,1.0000,84.6667,84.4000,-2410.4908,-1577.7064
1771535694,1,1,0.0000,1.0000,2.0000,4.0000,116.2667,116.5333,-2225.5410,-1049.9170
1771535695,1,1,1.0000,0.0000,6.0000,2.0000,64.0000,63.4667,-303.6211,149.6310
1771535696,1,1,1.0000,0.0000,5.0000,4.0000,63.6000,63.4667,-146.7783,-248.2983
1771535696,1,1,1.0000,0.0000,2.0000,2.0000,102.1333,102.1333,-2562.4847,-2176.9036
1771535696,1,1,1.0000,0.0000,4.0000,3.0000,94.0000,93.8667,-967.6753,-370.6912
1771535696,1,1,1.0000,0.0000,3.0000,0.0000,82.6667,82.2667,-1927.7683,-2151.3238
1771535696,1,1,1.0000,0.0000,4.0000,4.0000,87.7333,87.7333,-654.1067,-121.8483
1771535697,1,1,1.0000,0.0000,4.0000,1.0000,64.6667,64.2667,-1544.8447,-940.5567
1771535699,1,1,1.0000,0.0000,3.0000,1.0000,96.9333,96.6667,-946.4913,-1662.5213
1771535700,1,1,1.0000,0.0000,5.0000,2.0000,82.8000,82.4000,-164.1722,-563.5607
1771535702,1,1,1.0000,0.0000,4.0000,1.0000,58.8000,58.4000,-687.3308,-516.7077
1771535704,1,1,1.0000,0.0000,3.0000,1.0000,94.1333,93.8667,-2019.5246,-2149.9901
1771535704,1,1,1.0000,0.0000,4.0000,4.0000,71.3333,71.3333,-435.7199,253.6518
1771535707,1,1,1.0000,0.0000,3.0000,2.0000,100.6667,100.5333,-1549.3486,-1256.6046
1771535707,1,1,0.0000,1.0000,4.0000,4.0000,99.2000,99.2000,-1351.7835,-1506.4776
1771535707,1,1,1.0000,0.0000,2.0000,2.0000,131.3333,131.3333,-3286.0771,-2220.6982
1771535707,1,1,1.0000,0.0000,1.0000,1.0000,135.7333,135.7333,-8175.9680,-6021.4013
1771535708,1,1,1.0000,0.0000,2.0000,2.0000,128.5333,128.5333,-3716.3815,-1975.0682
1771535710,1,1,1.0000,0.0000,3.0000,2.0000,133.4667,133.3333,-2357.9744,-1832.4233
1771535714,1,1,0.0000,1.0000,0.0000,2.0000,45.0667,45.3333,-1249.7637,-628.2125
1771535715,1,1,0.0000,1.0000,0.0000,4.0000,80.2667,80.8000,-1165.3763,142.6204
1771535717,1,1,1.0000,0.0000,4.0000,3.0000,72.0000,71.8667,-690.5936,-515.6951
1771535720,1,1,1.0000,0.0000,3.0000,1.0000,84.6667,84.4000,-1535.1347,-1107.5514
1771535720,1,1,1.0000,0.0000,4.0000,0.0000,64.9333,64.4000,-783.3495,-1167.3639
1771535722,1,1,1.0000,0.0000,4.0000,1.0000,103.8667,103.4667,-1686.6235,-1758.0112
1771535723,1,1,1.0000,0.0000,3.0000,1.0000,68.8000,68.5333,-2017.4705,-1693.8583
1771535724,1,1,1.0000,0.0000,4.0000,1.0000,67.2000,66.8000,-877.2868,-640.2299
1771535725,1,1,1.0000,0.0000,2.0000,0.0000,64.8000,64.5333,-2004.7265,-3411.4865
1771535725,1,1,1.0000,0.0000,2.0000,2.0000,98.6667,98.6667,-2250.2922,-1250.1700
1771535725,1,1,1.0000,0.0000,4.0000,2.0000,66.0000,65.7333,-818.9013,-657.1564
1771535726,1,1,1.0000,0.0000,3.0000,2.0000,101.2000,101.0667,-1405.6785,-1071.7639
1771535726,1,1,1.0000,0.0000,3.0000,1.0000,96.8000,96.5333,-2511.2589,-2088.4478
1771535726,1,1,1.0000,0.0000,2.0000,1.0000,92.9333,92.8000,-3519.3733,-2215.4888
1771535727,1,1,1.0000,0.0000,3.0000,0.0000,95.7333,95.3333,-2480.2890,-2455.3660
1771535729,1,1,1.0000,0.0000,5.0000,1.0000,63.7333,63.2000,-719.6698,-186.5268
1771535730,1,1,1.0000,0.0000,3.0000,1.0000,102.8000,102.5333,-2396.9623,-1874.9745
1771535731,1,1,1.0000,0.0000,4.0000,2.0000,38.6667,38.4000,-475.5000,284.1274
1771535732,1,1,0.0000,1.0000,1.0000,2.0000,97.4667,97.6000,-2143.3215,-2454.9748
1771535733,1,1,0.0000,1.0000,1.0000,4.0000,101.7333,102.1333,-2179.9573,-889.4977
1771535734,1,1,1.0000,0.0000,3.0000,0.0000,73.3333,72.9333,-865.5217,-1886.8610
